CD8T;CD4T;NK;Bcell;Mono;Gran
200712160002_R02C01;0.046229984940954;0.106443380753658;0.0250667156112987;0.0637290395073046;0.0511532163258928;0.718830578788828
200712160002_R03C01;0.0490487620202174;0.0841800607797291;0.0386274008364271;0.0706067428557216;0.0487098575120013;0.722683526392112
200712160002_R04C01;0.0774200839378636;0.2039340465255;0.0783395261991377;0.107921255808968;0.0767776967748921;0.472665409641568
200712160002_R05C01;0.0543849562320866;0.143224475041204;0.0201396292057391;0.0661770289551152;0.0479788319905581;0.695647353427961
200712160002_R06C01;0.0822480055559667;0.225750559254474;0.00296862084103107;0.0719897496231091;0.0526849011050773;0.591107582357271
200712160002_R07C01;0.0149974985072922;0.130756783906996;0.0483851159963982;0.101801126999983;0.0487414789636374;0.680546910753976
200712160002_R08C01;0.0763628338159355;0.267054638831915;0.00757789444119404;0.181058202238334;0.0498025320403192;0.447897456895149
200715340013_R01C01;0.0496360781591563;0.203751399167455;0.0661787456199376;0.0699516601754671;0.0493042310269743;0.577276048851127
200715340013_R02C01;0.00971686006526717;0.116661554732077;0.0663696653591039;0.0529715836637444;0.0394971460549535;0.729742684249189
200715340013_R03C01;0.203467060747693;0.181490662872865;0.0394994099068123;0.125535359260275;0.0394602249287711;0.455661813207477
200715340013_R04C01;0.10866756421444;0.110074290834706;0.0216305494984045;0.0659741534345335;0.0303934909520004;0.687117073089114
200715340013_R05C01;0.109898648128307;0.191918237996116;0.0818419920279358;0.117655213723798;0.0738971498867254;0.471441853218633
200715340013_R06C01;0.0404704315846045;0.0765622965779818;0.064296731177694;0.0690005850432154;0.011399886938991;0.77088339934824
200715340013_R07C01;0.0631103344897488;0.193805110867285;0.0336406560765482;0.0782189955460833;0.034630722973837;0.627085619455286
200715340013_R08C01;0.042634247662011;0.108017677562991;0.0185716439162112;0.0558822440805671;0.0328488737333599;0.76240309124426
200712160042_R03C01;0.0838149132633471;0.122171577998823;0.0480792716302692;0.0631796971843454;0.059291777563167;0.654886762251522
200712160042_R04C01;0.0325035535772108;0.0329908668510685;0.0211687197462385;0.0296439259618254;0.037914752157283;0.861506511771285
200712160042_R05C01;0.142559413115787;0.117660669548794;0.000513000998130663;0.111654665958688;0.0921985139104276;0.566817246635463
200712160042_R06C01;0.104790252392892;0.0624130537762166;0.00325245313047632;0.0807909006177479;0.0640216770449275;0.714922874416923
200712160042_R07C01;0.0822093492579932;0.16933257616766;0.0703749488237763;0.0806781118789859;0.07194084954851;0.560681877546439
200712160042_R08C01;0.0398694178429171;0.088679593650792;0.0476212917549869;0.0490483128922213;0.0513786992247257;0.75875932550274
200705360049_R01C01;0.0976465518201191;0.17474556414659;0.123820787091694;0.105829065990177;0.0409437395947165;0.485668525402723
200705360049_R02C01;0.0659847245989132;0.0907272705965269;0.0880344222076726;0.0869645936647006;0.0313000847066972;0.668058455008425
200705360049_R03C01;0.135006752580933;0.181708801720337;0;0.0728191569122284;0.0723441764322783;0.570215613010791
200705360049_R04C01;0.0531791098751502;0.0629015098100567;0.00875001275508738;0.0340096039597915;0.0483103899858889;0.803554283486972
200705360049_R05C01;0.0737231002145844;0.136851969984658;0.049423420204745;0.0815850361742246;0.0425799523839863;0.648582173215023
200705360049_R06C01;0.0425220903726106;0.0747493879212056;0.0547296784652601;0.0576277934236935;0.0245114030725297;0.77200831937449
200705360049_R07C01;0.0717717108493771;0.126178661171239;0.0846200931745756;0.109522807494665;0.0705992528428685;0.573463735021766
200705360049_R08C01;0.104781824172781;0.046346320231884;0.0608334346320491;0.0950022503769273;0.0689010570261265;0.658279503377014
200705940062_R01C01;0.0511073981474884;0.0600828855606797;0.0221418706124771;0.02506024969709;0.046887997598397;0.801885734258157
200705940062_R02C01;0.0768974600161712;0.145098458579331;0.0198710909710541;0.0363466983093642;0.0665844269716071;0.667469812714178
200705940062_R03C01;0.102720459381263;0.118434440674435;0.0233819334769886;0.0609749402420843;0.0325698652913245;0.682884199000035
200705940062_R04C01;0.112285264912594;0.210760395789532;0.0736448357741879;0.0728964643454253;0.0419799297363923;0.510570087565427
200705940062_R05C01;0.032918469567145;0.0513615412279059;0.0426867271717929;0.0499126677332693;0.0326009567048721;0.809934492504343
200705940062_R07C01;0.0334335220895956;0.127079303446731;0.0165822469528483;0.11317684811262;0.0777773869225936;0.660602832672739
200705940062_R08C01;0.0266522428425733;0.179094221487068;0.0299815591122134;0.13027240801746;0.0821650281527627;0.584036233425086
200705360025_R01C01;0.0570157459113453;0.29162168363907;0.0324384523098842;0.141988482343231;0.0812854543392803;0.414143482827166
200705360025_R02C01;0.0310191265106389;0.137682676311264;0.0302656418175071;0.098923770364266;0.0598167262705154;0.661831381893912
200705360025_R03C01;0.0269090215800704;0.129620227889144;0.0495834549892731;0.0612127194656547;0.0801338856913276;0.675399803451843
200705360025_R04C01;0;0.0132427124533635;0.0295895591473778;0.0320937749488448;0.0384869792347949;0.898895760807395
200705360025_R05C01;0.0272306212839666;0.174171644319478;0.0410994257843889;0.0481444813486611;0.0940022853470187;0.639569876559965
200705360025_R06C01;0.00691196389639025;0.0497027695256089;0.0204241810465333;0.0292530988653716;0.0494934006714703;0.859506363754739
200705360025_R07C01;0.0650077852555807;0.167192121919904;0.030284379338851;0.0678880584858243;0.088653105412559;0.611021988107863
200705360025_R08C01;0.0149163190325775;0.058282396168803;0.0404899179300793;0.0379676200462954;0.0449076905435754;0.817907523956125
200705360050_R01C01;0.0725026171404968;0.261523720177641;0.065907329446483;0.0713815460977141;0.113187119355254;0.440789658005186
200705360050_R02C01;0.0262677395337222;0.167245633546172;0.079092489419444;0.0463265882003214;0.0656284068082802;0.63877341140699
200705360050_R03C01;0.0583484863271308;0.192815319239785;0.0154387399895472;0.096708775728563;0.0934648391061201;0.57050965315723
200705360050_R04C01;0.0320488754871593;0.0729081434066011;0.020147666806654;0.0576732431989056;0.0459115173768418;0.78737870319202
200705360050_R05C01;0.070207834346846;0.141274099923082;0.0417627062821767;0.100147352220255;0.0412530595890618;0.636128619267956
200705360050_R06C01;0.0403418064510562;0.0991848424974004;0.0421710819794977;0.0722062025426839;0.0360237380291356;0.735772753165166
200705360050_R07C01;0.0852138086963881;0.263579242021934;0.0608494635259156;0.120587394449696;0.0935256985245951;0.410255298301026
200705360050_R08C01;0.0357260357334235;0.0678836575036005;0.051840235309208;0.0604466808386976;0.0339751263879371;0.780214023071974
200705360032_R01C01;0.0277950899905142;0.0463692443880174;0.0462462212130343;0.0408801389945186;0.0255024455664242;0.827861117250967
200705360032_R02C01;0.0548521829942142;0.167540359992826;0.00772161286667163;0.0657338767063507;0.060692713554998;0.664576256944102
200705360032_R03C01;0.0691416219233969;0.135927522192503;0.0545727841340698;0.0614523047166871;0.0523817720989069;0.654045686278734
200705360032_R04C01;0.119548403830438;0.260961920820611;0.0794507152557784;0.0991081148458885;0.0741038143424082;0.399593057169326
200705360032_R05C01;0.0419386558310319;0.0514705758882305;0.0353238942843975;0.0394283141653303;0.0529430050078301;0.796236480428153
200705360032_R06C01;0.0928953694652788;0.173267194586267;0.044890691955951;0.0628194083529907;0.0839052917087862;0.567632181634903
200705360032_R07C01;0.00586404393394954;0.044598060059602;0.0257594756322937;0.0526936259866097;0.046442539256765;0.848314094460123
200705360032_R08C01;0.0228752270870472;0.1186462879877;0.05675924120473;0.0696018109958808;0.0718412366058886;0.689184224891825
200705360106_R01C01;0.00150993066003608;0.0955324048529099;0.0255352294518196;0.0407717683906109;0.0376507331720865;0.812461042177825
200705360106_R02C01;0.0639107056117741;0.26322572803358;0.0992585329413983;0.0934653615321675;0.0615651818191836;0.453106021087535
200705360106_R03C01;0.0828355155333938;0.0736706086577771;0.0225945877648436;0.0576677926740035;0.0382145445782271;0.74250886744501
200705360106_R04C01;0.11388518910217;0.189986479013562;0.0467294718861013;0.0947798102154314;0.0727073974006625;0.494373669486695
200705360106_R05C01;0.0434490811016593;0.120936262186349;0.0246387768008073;0.0743689010028456;0.0541376621633025;0.710320958779027
200705360106_R06C01;0.0797742452483621;0.17723923052974;0.0234496275880376;0.121474363259615;0.083362745796394;0.545649259216817
200705360106_R07C01;0.0629093355977492;0.0798956087907659;0.0252716423553323;0.073845313582432;0.0419456187607976;0.747004057106649
200705360106_R08C01;0.0697243133533018;0.157723717143931;0.0237257941361964;0.0971576642217609;0.0739730494000119;0.607524807655278
200705360003_R01C01;0.044211780527553;0.0774243792317932;0.0460213521095719;0.0465468815865864;0.0557693993769072;0.739018704420991
200705360003_R02C01;0.076422726581469;0.13877559201041;0.0457079039429454;0.0825144893352604;0.0831188733357385;0.596806279172113
200705360003_R03C01;0.0709978912170751;0.0643670586866963;0.00667035211840157;0.0453676584683629;0.0579560985663383;0.779325100484669
200705360003_R04C01;0.0933433075567671;0.133905103960918;0.0267987824186615;0.0506084496541133;0.0779195804978736;0.643774010359591
200705360003_R05C01;0.0201867475992696;0.0966275017026448;0.0916352591820048;0.0474917714953313;0.0434676465188744;0.722461988692515
200705360003_R06C01;0.0619325540382999;0.184822338097049;0.0527204609281911;0.0838302475917751;0.0717998328706749;0.576733809230833
200705360003_R07C01;0.0379259253016888;0.120485225482293;0.0701446765730373;0.0515319147061004;0.0432969321185328;0.701312350999102
200705360003_R08C01;0.0726857313183101;0.23905840513567;0.0806702409941452;0.0861921602241622;0.0486926883826381;0.510594980946364
200693480153_R01C01;0;0.0434955415089868;0.0253060183568048;0.0476778414508794;0.045573312547281;0.851601052133999
200693480153_R02C01;0.0198108469839757;0.112830588567068;0.0600917218612636;0.0772512785355494;0.0851126032350297;0.669273140787124
200693480153_R03C01;0.0598012147904169;0.15068890103398;0.0489628152882568;0.0659548564785802;0.0378981875640743;0.66020144674807
200693480153_R04C01;0.0519647956664678;0.235556887852201;0.0514315669207713;0.0802506745379557;0.0275225013407779;0.574137471999966
200693480153_R05C01;0.0718354703738995;0.142445679576904;0.0217757113726786;0.0958456689719133;0.0796248290535274;0.612974932550022
200693480153_R06C01;0.0989024663955019;0.273639846297557;0.0118334278402719;0.128490993697777;0.12268629979013;0.388479743330601
200693480153_R07C01;0.0111177950343533;0.0502352192500345;0.0583829778723659;0.0690567831080212;0.045801133245077;0.789259447711868
200693480153_R08C01;0.0492670572214009;0.176690241419496;0.085507950903074;0.110753195790264;0.0598413986642316;0.548759761815373
200720130043_R01C01;0.0626952637954607;0.109627816021558;0.0330375579144314;0.0323624971946795;0.0464154184660004;0.714352580961878
200720130043_R02C01;0.0905158520711156;0.185911802668449;0.0480711688289597;0.0463448084978388;0.0627864190386948;0.573924388457351
200720130043_R03C01;0.024668360935416;0.0958285526551325;0;0.0221239309166762;0.0670608857356264;0.790650706559052
200720130043_R04C01;0.0270191532386377;0.1391453689289;0;0.0219099479495944;0.0852498363242444;0.722245684766144
200720130043_R05C01;0.0159683836270906;0.137566611716679;0.0991378861377557;0.0715056060507264;0.0216937355782484;0.657331109420607
200720130043_R06C01;0.0233688695912035;0.204751567975465;0.152510277181547;0.0910219256402909;0.0281952253155476;0.508148647489392
200720130043_R07C01;0;0.0691155842147718;0.0227008928270532;0.07087408750264;0.0421062654041059;0.805049881939192
200720130043_R08C01;0.00316750203506781;0.241241295966406;0.0527049314130301;0.108684443244723;0.0714207293972936;0.533931487262203
200720130024_R01C01;0.0323584489365351;0.0707596190267234;0.0569164799681418;0.0341846856773159;0.160371466377465;0.648525417349656
200720130024_R02C01;0.00525309181006071;0.0250806761782573;0.0496617086237337;0.0202653977430248;0.0835199381143062;0.82105544387171
200720130024_R03C01;0.0287741669161892;0.205006772946028;0.0283130018123503;0.0135469195502523;0.0388386240894429;0.684034539276415
200720130024_R04C01;0.0127104209514106;0.110883913066303;0.00910724847303696;0.0104910740505822;0.0486511847740989;0.808079901479342
200720130024_R05C01;0.0880721740123354;0.147957825475741;0.0933757397280394;0.0639284043607429;0.0696995585301932;0.542261146769214
200720130024_R06C01;0.0439909453376017;0.0380771941738804;0.0426558039898393;0.0338653927485593;0.0463680125832326;0.806306486141509
200720130024_R07C01;0.000760094086547468;0.180913960614305;0.0853937546326345;0.0434383107407584;0.0589501130566911;0.639451712458904
200720130024_R08C01;0;0.0633281137563628;0.0636851399842685;0.0182902107154293;0.0354912631340869;0.816863751699123
200712160100_R01C01;0.0500946403953881;0.27443983407762;0.0785646723565676;0.0883050842134013;0.0531073865443994;0.468780559430168
200712160100_R02C01;0;0.0678050840855062;0.0450581088577108;0.036562283997644;0.0383585428455549;0.817313273217898
200712160100_R03C01;0.054607567141943;0.173949847041204;0.0462307115219036;0.0819695773273601;0.0476721751622663;0.614883601150554
200712160100_R04C01;0;0.0583101263232923;0.0114910504118646;0.0209037594506634;0.0394711897228837;0.867968547195514
200712160100_R05C01;0.0429139317548472;0.197683807641767;0.043384210075595;0.0332339990432886;0.085790762282144;0.59688277209186
200712160100_R06C01;0.0258238595053897;0.0316958734644573;0.00827557571510025;0.0224978157287838;0.0681961831701741;0.846128381696344
200712160100_R07C01;0.0162792644172335;0.28269945434073;0.0152313457171853;0.0330271979663623;0.0488441578088998;0.603666667881489
200712160100_R08C01;0.0070606687642161;0.18190437021675;0.0110202445080179;0.0329960135813031;0.0400863450332375;0.735213567294508
200720060107_R01C01;0.0910930188964919;0.247279276854573;0.0962003783197545;0.104276632812025;0.0404844210093001;0.439118616374037
200720060107_R02C01;0.0523888523279733;0.108405425634031;0.0689890848003605;0.0641813109363021;0.0210834706947787;0.711611184514392
200720060107_R03C01;0.0684576095455512;0.174427544969219;0.026351417389729;0.0791591301481079;0.055208123634682;0.60838197830137
200720060107_R04C01;0.0351781297691914;0.183065682933737;0.00649748056774327;0.0524961873279091;0.0621957444525936;0.658995108528879
200720060107_R05C01;0.0646287263380225;0.142351728445043;0;0.0563659605657907;0.0567677629577717;0.697672730918187
200720060107_R06C01;0.0179248732957896;0.031561082232928;0.00350002851456956;0.0268693866668111;0.027912712461396;0.901730922650505
200720060107_R07C01;0.0216317262830275;0.150259235626456;0.0241073375184039;0.360606733624489;0.0265184425149775;0.426359446067873
200720060107_R08C01;0;0.0800876924769768;0.012673055181348;0.28793456544078;0.0134568281334529;0.603554111800203
200720060060_R01C01;0.0355197810845102;0.0778788835482994;0.0254215937773265;0.0387969069282888;0.0650888791328688;0.765075105601029
200720060060_R02C01;0.0189200545648403;0.0301864708173459;0.0141471117640967;0.0432370236975902;0.0186051129998967;0.883072052762921
200720060060_R03C01;0.0177877094520847;0.203219524799454;0.0968040511001056;0.0622421808055652;0.055278791474215;0.581423832526097
200720060060_R04C01;0.0165978117447565;0.16098155817326;0.101353107655244;0.0492697484519054;0.0414868074801511;0.645379292747047
200720060060_R05C01;0.0249069150372392;0.133267326676509;0.0863726674890046;0.0662574961976294;0.0710168183994945;0.632060015750381
200720060060_R06C01;0.0384921638128062;0.0546783028791287;0.039801820745182;0.0507481932655369;0.0622847740028266;0.771685054753238
200720060060_R07C01;0.0823014545609428;0.198742906757005;0.161503168780844;0.0950160369948591;0.0659975534590733;0.426665355172456
200720060060_R08C01;0.039804962530038;0.0893052427074258;0.130566662798952;0.0638641662781307;0.0583879419969578;0.637908203005093
200720060077_R01C01;0.0221575879273097;0.0832856268051786;0.0303645258938647;0.05795199639776;0.042850601856971;0.764894302401382
200720060077_R02C01;0.0751817633214832;0.210800838596912;0.0724065763629857;0.0813901272323786;0.0870051457581139;0.472751496625375
200720060077_R03C01;0.0180361560035971;0.0179027805587811;0.0492082854823283;0.0305666958165168;0.0115368682939661;0.878345820665371
200720060077_R04C01;0.0764016716549007;0.125931753143064;0.0701837464254906;0.05698676517007;0.0634280922530217;0.619584008115484
200720060077_R05C01;0.0155535727267616;0.0893278811255825;0.0366637398947261;0.060888302539204;0.049134113159274;0.761921362506846
200720060077_R06C01;0.00607070260500022;0.152102427712077;0.0469344817523216;0.0871033080904399;0.0526061663586589;0.670332543606229
200720060077_R07C01;0.0664902221991352;0.0581453570894697;0.0189842750362205;0.0501644161684071;0.0517231331605435;0.765768112110117
200720060077_R08C01;0.12218234518806;0.162025549767436;0.0245004886763929;0.102086557923007;0.0720675108355577;0.528201806810268
200720060070_R01C01;0.0300914422468833;0.0432438556070789;-8.67361737988404e-19;0.0190633083992782;0.0449136345989213;0.865153213237249
200720060070_R02C01;0.110340714855215;0.152314675813184;-3.46944695195361e-18;0.0546972157541356;0.100665000260495;0.597422732439113
200720060070_R03C01;0.0113906474383539;0.0873322722853687;0.0436867639702749;0.0252601422602532;0.0449587141803793;0.791604781301664
200720060070_R04C01;0.014026522107854;0.114275162203962;0.0714782929926232;0.0302775115767795;0.0797380455523297;0.697176808814606
200720060070_R05C01;0.044843756822655;0.0402227329265984;0.0197250676514689;0.0408749312594196;0.0574093272947481;0.820675292347454
200720060070_R06C01;0.0819713836891915;0.128497265380176;0.0742440265356989;0.0725808112531312;0.101696620182722;0.57203774420971
200720060070_R07C01;0.0457382946046171;0.0689235888144124;0.0102284317122507;0.0565027201583463;0.0521121868221213;0.787468501249973
200720060070_R08C01;0.0805524886703868;0.149871226783607;0.0767587005310756;0.097382274162505;0.0799209355042199;0.537182439425015
200720060067_R01C01;0.0201817747480924;0.152926268636592;0.0435562636835151;0.0648398165211114;0.034150040857286;0.681633504665738
200720060067_R02C01;0.0141676036044052;0.0739576345163241;0.0223809849211785;0.041030850653534;0.0281386538838575;0.817977373919717
200720060067_R03C01;0.0486012330530109;0.213195400653928;0.0135527012556181;0.054759032109438;0.0496476655523852;0.63573528447287
200720060067_R04C01;0.010933178021132;0.104640604156004;0.0263217161308528;0.0278194470974164;0.0366671651534847;0.800120571868761
200720060067_R05C01;0.069022006835087;0.133172557496703;0.0791202412615083;0.0427792196000768;0.064872058082165;0.634117073017107
200720060067_R06C01;0.0228899188650177;0.0689140445149381;0.063217117026236;0.0270318001790167;0.0392816309382114;0.794790123398102
200720060067_R07C01;0.133174900113932;0.133555131377813;0.108069345325498;0.0968814221893183;0.0961362835943486;0.463163900105335
200720060067_R08C01;0.07787353936554;0.0526681543331114;0.0343004200364045;0.0687493621572325;0.0602437790827467;0.732646102658235
200715340035_R01C01;0;0.119805640157576;0.116170496047037;0.0716382742628362;0.0362331238762442;0.658840857396946
200715340035_R02C01;0.0653097747713082;0.200635751757561;0.133357661018773;0.107498361604607;0.0544490634045541;0.451893391330587
200715340035_R03C01;0;0.0844774532019978;0.0217051722952707;0.0407842438664834;0.0635990896844414;0.796353643313903
200715340035_R04C01;0.0214404369862689;0.199734194946631;0.0357583922732958;0.0574318541843127;0.0934000807014511;0.610556447376174
200715340035_R05C01;0.0337102644512067;0.0458265399206173;0.0640237700000696;0.0529268617833575;0.0574211450795147;0.769014907991346
200715340035_R06C01;0.0656156415969566;0.142342748864769;0.0718073193943686;0.0931837696429887;0.0974119480058737;0.562465126578211
200715340035_R07C01;0.0235652696591994;0.0191031430612552;0.0148263024350869;0.0295648879324847;0.0280625400926435;0.899605704137183
200715340035_R08C01;0.0245309396077586;0.128691467215366;0.258643194873785;0.0379007635723628;0.0408359858168774;0.531661036654763
200712160065_R01C01;0;0.115607692761751;0.0486939890685927;0.0519023998530733;0.0499632952731853;0.736077143672313
200712160065_R02C01;0.0475953072732907;0.244020791436392;0.0620134614955947;0.10525263882326;0.0838556369761616;0.47156872860848
200712160065_R03C01;0;0.0712770001241468;0.0315895137306082;0.0391920304571504;0.0406866895067389;0.827567834602915
200712160065_R04C01;0.0341787621179986;0.151961875876527;0.0396389758395364;0.0532341649001982;0.0625769251690982;0.675618658385133
200712160065_R05C01;0.0234129022054368;0.0927916092099183;0.0221824131791668;0.0443724587899191;0.0469827373729772;0.79305034386704
200712160065_R06C01;0.0762891725697376;0.228810295766558;0.102582390149183;0.0660264470843273;0.0795075969735987;0.474175065476282
200712160065_R07C01;0.0698373868327096;0.118472596376838;0.0704122525027583;0.0639890785505621;0.0410459084336333;0.651690915600536
200712160065_R08C01;0.0973947861172109;0.206624595565413;0.0649343936539742;0.0836421002138541;0.0631073872377849;0.506654539512279
200712160098_R01C01;0.0820591850201253;0.191652523094028;0;0.097522860202629;0.0581089761338994;0.570973035328538
200712160098_R02C01;0.0182134173095433;0.0573162978495013;0;0.0384108184030703;0.0463481252627036;0.841269898000763
200712160098_R03C01;0.0316972392292843;0.205422382939839;0.113690989387774;0.049059921141623;0.0826772041488937;0.516857020530378
200712160098_R04C01;3.96778188598022e-05;0.0743530281951212;0.0223055274568438;0.0226623960358172;0.057201998921527;0.823731761398409
200712160098_R05C01;0.0195171188981138;0.238547667161788;0.0699839754093932;0.081654887907356;0.0428081883614234;0.560845211120563
200712160098_R06C01;0;0.0845824100679672;0.0127005463044204;0.034960342862927;0.0265963176829589;0.846496507282158
200712160098_R07C01;0.0890996451562771;0.229522491473254;0.0572134952687732;0.064999317349736;0.0508506786560493;0.527823308219371
200712160098_R08C01;0.0572584631747995;0.155597423691627;0.0932389930849217;0.0593210486232297;0.0372859416302262;0.612244093231736
200712160086_R01C01;0.00932542754325319;0.0789993742992845;0.0267309048913466;0.0247015201609248;0.0722074180762043;0.786445341077382
200712160086_R02C01;0.0553540183247531;0.183074612167643;0.00660489764917563;0.0686174281194252;0.0950434294967021;0.589777258564949
200712160086_R03C01;0.000915382659490793;0.114598307541779;0.0279569227361185;0.0451742880760618;0.00395718203873163;0.814728552617173
200712160086_R04C01;0.0494750442196386;0.178366680112512;0.0197656227712109;0.0785850968877981;0.0401517149893506;0.643613026575539
200712160086_R05C01;0.0289446072899504;0.159670586886032;0.0606029862099463;0.0818851032914834;0.0517217695103911;0.62630496825664
200712160086_R06C01;0.0532805315490124;0.181587485013141;0.0916594662777414;0.0919364034421925;0.0513358508303716;0.542964357166474
200712160086_R07C01;0.011444020563412;0.172607383501543;0.0387120337912554;0.0531455639186803;0.0495028424147647;0.68068710301418
200712160086_R08C01;0.0479005335025936;0.308806283078845;0.0450781550056184;0.0828321370645628;0.0846152925419861;0.441178542573043
200705940043_R01C01;0.0400737697119525;0.0738036004519155;0.0115846103096132;0.0528789066000221;0.0366397095822758;0.795251505985604
200705940043_R02C01;0.0855988283607289;0.172002363928328;0.0203958461616631;0.108584794476335;0.0610810215757469;0.574289208866975
200705940043_R03C01;0.0206878824609137;0.0789650709266476;0.0248582500275153;0.0579779814391647;0.0500056400145747;0.798111309569332
200705940043_R04C01;0.0282100547277202;0.21823117774647;0.0821687144388061;0.0625889585357165;0.0754822795990586;0.557219027066958
200705940043_R05C01;0.08650450158405;0.0953964557014285;0.014080782560667;0.0558553526962362;0.0950062290857395;0.679791601391197
200705940043_R06C01;0.109717571016678;0.161538229795217;0.0538302075715381;0.0691429993664974;0.108437242641883;0.529226915036348
200705940043_R07C01;0.0183125986017401;0.0726891746767135;0.0688580937226799;0.0227482017921248;0.0710609153740036;0.757141053401259
200705940043_R08C01;0.039051348572714;0.181040113486702;0.0427883645707589;0.0480894021784838;0.110595909943979;0.600467537236864
200727750089_R01C01;0.085269269705377;0.221014193468554;0.0078226838231975;0.0973609986203121;0.0385284576385674;0.572739997602766
200727750089_R02C01;0.0519411537592787;0.133301259401163;0;0.0699808234431327;0.0293272214182249;0.738145119029047
200727750089_R03C01;0.0173227653293676;0.134171610747574;0.00695064239539147;0.0607706641586067;0.0509440961617879;0.759609294823446
200727750089_R04C01;5.83919247402409e-19;0.049716793935834;0;0.0249956711080546;0.0270350885184265;0.905785353260022
200727750089_R05C01;0.0746597220863077;0.236422136524503;0.0200744445173395;0.0929769437042922;0.0805076562506922;0.520717608285734
200727750089_R06C01;0.030665919290247;0.110073407143131;0.0445200441638793;0.058179999522296;0.0399335108563472;0.732107656985357
200727750089_R07C01;0.0432332273689289;0.181586295594765;0.065268324793354;0.0404470126694419;0.103892682798554;0.590449882624158
200727750089_R08C01;0.0187415722203694;0.0913589813885787;0.0633584549456808;0.0342535133557908;0.0760685790141813;0.734611553867156
200705360019_R01C01;0.0775862995666034;0.0927321542082436;0;0.0587988782503775;0.0487315528433434;0.735225308941561
200705360019_R02C01;0.0993343152909195;0.166868591198725;0;0.067376908140259;0.052257799519357;0.636268778975359
200705360019_R03C01;0.0923886281988351;0.134576713856991;0.00516575110940335;0.0436070529445495;0.0617307873110189;0.67983470728563
200705360019_R04C01;0.0649478088555345;0.0867741091795231;0;0.0465631523554042;0.03871876814091;0.780365335625057
